Mod:Item:MetaData, Localized Name
gregtech:ore_green_sapphire_0:1, Green Sapphire Ore
gregtech:ore_green_sapphire_0:2, Green Sapphire Ore
gregtech:ore_green_sapphire_0:3, Green Sapphire Ore
gregtech:ore_green_sapphire_0:4, Gravel Green Sapphire Ore
gregtech:ore_green_sapphire_0:5, Green Sapphire Ore
gregtech:ore_green_sapphire_0:6, Nether Green Sapphire Ore
gregtech:ore_green_sapphire_0:7, End Green Sapphire Ore
gregtech:ore_green_sapphire_0:8, Sand Green Sapphire Ore
gregtech:ore_green_sapphire_0:9, Sand Green Sapphire Ore
gregtech:ore_green_sapphire_0:10, Granite Green Sapphire Ore
gregtech:ore_green_sapphire_0:11, Granite Green Sapphire Ore
gregtech:ore_green_sapphire_0:12, Marble Green Sapphire Ore
gregtech:ore_green_sapphire_0:13, Basalt Green Sapphire Ore
gregtech:ore_lepidolite_0:0, Lepidolite Ore
gregtech:ore_lepidolite_0:1, Lepidolite Ore
gregtech:ore_lepidolite_0:2, Lepidolite Ore
gregtech:ore_lepidolite_0:3, Lepidolite Ore
gregtech:ore_lepidolite_0:4, Gravel Lepidolite Ore
gregtech:ore_lepidolite_0:5, Lepidolite Ore
gregtech:ore_lepidolite_0:6, Nether Lepidolite Ore
gregtech:ore_lepidolite_0:7, End Lepidolite Ore
gregtech:ore_lepidolite_0:8, Sand Lepidolite Ore
gregtech:ore_lepidolite_0:9, Sand Lepidolite Ore
gregtech:ore_lepidolite_0:10, Granite Lepidolite Ore
gregtech:ore_lepidolite_0:11, Granite Lepidolite Ore
gregtech:ore_lepidolite_0:12, Marble Lepidolite Ore
gregtech:ore_lepidolite_0:13, Basalt Lepidolite Ore
gregtech:ore_oilsands_0:0, Oilsands Ore
gregtech:ore_oilsands_0:1, Oilsands Ore
gregtech:ore_oilsands_0:2, Oilsands Ore
gregtech:ore_oilsands_0:3, Oilsands Ore
gregtech:ore_oilsands_0:4, Gravel Oilsands Ore
gregtech:ore_oilsands_0:5, Oilsands Ore
gregtech:ore_oilsands_0:6, Nether Oilsands Ore
gregtech:ore_oilsands_0:7, End Oilsands Ore
gregtech:ore_oilsands_0:8, Sand Oilsands Ore
gregtech:ore_oilsands_0:9, Sand Oilsands Ore
gregtech:ore_oilsands_0:10, Granite Oilsands Ore
gregtech:ore_oilsands_0:11, Granite Oilsands Ore
gregtech:ore_oilsands_0:12, Marble Oilsands Ore
gregtech:ore_oilsands_0:13, Basalt Oilsands Ore
gregtech:ore_cassiterite_0:0, Cassiterite Ore
gregtech:ore_cassiterite_0:1, Cassiterite Ore
gregtech:ore_cassiterite_0:2, Cassiterite Ore
gregtech:ore_cassiterite_0:3, Cassiterite Ore
gregtech:ore_cassiterite_0:4, Gravel Cassiterite Ore
gregtech:ore_cassiterite_0:5, Cassiterite Ore
gregtech:ore_cassiterite_0:6, Nether Cassiterite Ore
gregtech:ore_cassiterite_0:7, End Cassiterite Ore
gregtech:ore_cassiterite_0:8, Sand Cassiterite Ore
gregtech:ore_cassiterite_0:9, Sand Cassiterite Ore
gregtech:ore_cassiterite_0:10, Granite Cassiterite Ore
gregtech:ore_cassiterite_0:11, Granite Cassiterite Ore
gregtech:ore_cassiterite_0:12, Marble Cassiterite Ore
gregtech:ore_cassiterite_0:13, Basalt Cassiterite Ore
gregtech:ore_powellite_0:0, Powellite Ore
gregtech:ore_powellite_0:1, Powellite Ore
gregtech:ore_powellite_0:2, Powellite Ore
gregtech:ore_powellite_0:3, Powellite Ore
gregtech:ore_powellite_0:4, Gravel Powellite Ore
gregtech:ore_powellite_0:5, Powellite Ore
gregtech:ore_powellite_0:6, Nether Powellite Ore
gregtech:ore_powellite_0:7, End Powellite Ore
gregtech:ore_powellite_0:8, Sand Powellite Ore
gregtech:ore_powellite_0:9, Sand Powellite Ore
gregtech:ore_powellite_0:10, Granite Powellite Ore
gregtech:ore_powellite_0:11, Granite Powellite Ore
gregtech:ore_powellite_0:12, Marble Powellite Ore
gregtech:ore_powellite_0:13, Basalt Powellite Ore
gregtech:ore_wulfenite_0:0, Wulfenite Ore
gregtech:ore_wulfenite_0:1, Wulfenite Ore
gregtech:ore_wulfenite_0:2, Wulfenite Ore
gregtech:ore_wulfenite_0:3, Wulfenite Ore
gregtech:ore_wulfenite_0:4, Gravel Wulfenite Ore
gregtech:ore_wulfenite_0:5, Wulfenite Ore
gregtech:ore_wulfenite_0:6, Nether Wulfenite Ore
gregtech:ore_wulfenite_0:7, End Wulfenite Ore
gregtech:ore_wulfenite_0:8, Sand Wulfenite Ore
gregtech:ore_wulfenite_0:9, Sand Wulfenite Ore
gregtech:ore_wulfenite_0:10, Granite Wulfenite Ore
gregtech:ore_wulfenite_0:11, Granite Wulfenite Ore
gregtech:ore_wulfenite_0:12, Marble Wulfenite Ore
gregtech:ore_wulfenite_0:13, Basalt Wulfenite Ore
gregtech:ore_uranium_0:0, Uranium 238 Ore
gregtech:ore_uranium_0:1, Uranium 238 Ore
gregtech:ore_uranium_0:2, Uranium 238 Ore
gregtech:ore_uranium_0:3, Uranium 238 Ore
gregtech:ore_uranium_0:4, Gravel Uranium 238 Ore
gregtech:ore_uranium_0:5, Uranium 238 Ore
gregtech:ore_uranium_0:6, Nether Uranium 238 Ore
gregtech:ore_uranium_0:7, End Uranium 238 Ore
gregtech:ore_uranium_0:8, Sand Uranium 238 Ore
gregtech:ore_uranium_0:9, Sand Uranium 238 Ore
gregtech:ore_uranium_0:10, Granite Uranium 238 Ore
gregtech:ore_uranium_0:11, Granite Uranium 238 Ore
gregtech:ore_uranium_0:12, Marble Uranium 238 Ore
gregtech:ore_uranium_0:13, Basalt Uranium 238 Ore
gregtech:ore_stibnite_0:0, Stibnite Ore
gregtech:ore_stibnite_0:1, Stibnite Ore
gregtech:ore_stibnite_0:2, Stibnite Ore
gregtech:ore_stibnite_0:3, Stibnite Ore
gregtech:ore_stibnite_0:4, Gravel Stibnite Ore
gregtech:ore_stibnite_0:5, Stibnite Ore
gregtech:ore_stibnite_0:6, Nether Stibnite Ore
gregtech:ore_stibnite_0:7, End Stibnite Ore
gregtech:ore_stibnite_0:8, Sand Stibnite Ore
gregtech:ore_stibnite_0:9, Sand Stibnite Ore
gregtech:ore_stibnite_0:10, Granite Stibnite Ore
gregtech:ore_stibnite_0:11, Granite Stibnite Ore
gregtech:ore_stibnite_0:12, Marble Stibnite Ore
gregtech:ore_stibnite_0:13, Basalt Stibnite Ore
gregtech:ore_molybdenum_0:0, Molybdenum Ore
gregtech:ore_molybdenum_0:1, Molybdenum Ore
gregtech:ore_molybdenum_0:2, Molybdenum Ore
gregtech:ore_molybdenum_0:3, Molybdenum Ore
gregtech:ore_molybdenum_0:4, Gravel Molybdenum Ore
gregtech:ore_molybdenum_0:5, Molybdenum Ore
gregtech:ore_molybdenum_0:6, Nether Molybdenum Ore
gregtech:ore_molybdenum_0:7, End Molybdenum Ore
gregtech:ore_molybdenum_0:8, Sand Molybdenum Ore
gregtech:ore_molybdenum_0:9, Sand Molybdenum Ore
gregtech:ore_molybdenum_0:10, Granite Molybdenum Ore
gregtech:ore_molybdenum_0:11, Granite Molybdenum Ore
gregtech:ore_molybdenum_0:12, Marble Molybdenum Ore
gregtech:ore_molybdenum_0:13, Basalt Molybdenum Ore
gregtech:ore_galena_0:0, Galena Ore
gregtech:ore_galena_0:1, Galena Ore
gregtech:ore_galena_0:2, Galena Ore
gregtech:ore_galena_0:3, Galena Ore
gregtech:ore_galena_0:4, Gravel Galena Ore
gregtech:ore_galena_0:5, Galena Ore
gregtech:ore_galena_0:6, Nether Galena Ore
gregtech:ore_galena_0:7, End Galena Ore
gregtech:ore_galena_0:8, Sand Galena Ore
gregtech:ore_galena_0:9, Sand Galena Ore
gregtech:ore_galena_0:10, Granite Galena Ore
gregtech:ore_galena_0:11, Granite Galena Ore
gregtech:ore_galena_0:12, Marble Galena Ore
gregtech:ore_galena_0:13, Basalt Galena Ore
gregtech:ore_rutile_0:0, Rutile Ore
gregtech:ore_rutile_0:1, Rutile Ore
gregtech:ore_rutile_0:2, Rutile Ore
gregtech:ore_rutile_0:3, Rutile Ore
gregtech:ore_rutile_0:4, Gravel Rutile Ore
gregtech:ore_rutile_0:5, Rutile Ore
gregtech:ore_rutile_0:6, Nether Rutile Ore
gregtech:ore_rutile_0:7, End Rutile Ore
gregtech:ore_rutile_0:8, Sand Rutile Ore
gregtech:ore_rutile_0:9, Sand Rutile Ore
gregtech:ore_rutile_0:10, Granite Rutile Ore
gregtech:ore_rutile_0:11, Granite Rutile Ore
gregtech:ore_rutile_0:12, Marble Rutile Ore
gregtech:ore_rutile_0:13, Basalt Rutile Ore
gregtech:ore_aluminium_0:0, Aluminium Ore
gregtech:ore_aluminium_0:1, Aluminium Ore
gregtech:ore_aluminium_0:2, Aluminium Ore
gregtech:ore_aluminium_0:3, Aluminium Ore
gregtech:ore_aluminium_0:4, Gravel Aluminium Ore
gregtech:ore_aluminium_0:5, Aluminium Ore
gregtech:ore_aluminium_0:6, Nether Aluminium Ore
gregtech:ore_aluminium_0:7, End Aluminium Ore
gregtech:ore_aluminium_0:8, Sand Aluminium Ore
gregtech:ore_aluminium_0:9, Sand Aluminium Ore
gregtech:ore_aluminium_0:10, Granite Aluminium Ore
gregtech:ore_aluminium_0:11, Granite Aluminium Ore
gregtech:ore_aluminium_0:12, Marble Aluminium Ore
gregtech:ore_aluminium_0:13, Basalt Aluminium Ore
gregtech:ore_garnet_red_0:0, Red Garnet Ore
gregtech:ore_garnet_red_0:1, Red Garnet Ore
gregtech:ore_garnet_red_0:2, Red Garnet Ore
gregtech:ore_garnet_red_0:3, Red Garnet Ore
gregtech:ore_garnet_red_0:4, Gravel Red Garnet Ore
gregtech:ore_garnet_red_0:5, Red Garnet Ore
gregtech:ore_garnet_red_0:6, Nether Red Garnet Ore
gregtech:ore_garnet_red_0:7, End Red Garnet Ore
gregtech:ore_garnet_red_0:8, Sand Red Garnet Ore
gregtech:ore_garnet_red_0:9, Sand Red Garnet Ore
gregtech:ore_garnet_red_0:10, Granite Red Garnet Ore
gregtech:ore_garnet_red_0:11, Granite Red Garnet Ore
gregtech:ore_garnet_red_0:12, Marble Red Garnet Ore
gregtech:ore_garnet_red_0:13, Basalt Red Garnet Ore
gregtech:ore_iridium_0:0, Iridium Ore
gregtech:ore_iridium_0:1, Iridium Ore
gregtech:ore_iridium_0:2, Iridium Ore
gregtech:ore_iridium_0:3, Iridium Ore
gregtech:ore_iridium_0:4, Gravel Iridium Ore
gregtech:ore_iridium_0:5, Iridium Ore
gregtech:ore_iridium_0:6, Nether Iridium Ore
gregtech:ore_iridium_0:7, End Iridium Ore
gregtech:ore_iridium_0:8, Sand Iridium Ore
gregtech:ore_iridium_0:9, Sand Iridium Ore
gregtech:ore_iridium_0:10, Granite Iridium Ore
gregtech:ore_iridium_0:11, Granite Iridium Ore
gregtech:ore_iridium_0:12, Marble Iridium Ore
gregtech:ore_iridium_0:13, Basalt Iridium Ore
gregtech:ore_spodumene_0:0, Spodumene Ore
gregtech:ore_spodumene_0:1, Spodumene Ore
gregtech:ore_spodumene_0:2, Spodumene Ore
gregtech:ore_spodumene_0:3, Spodumene Ore
gregtech:ore_spodumene_0:4, Gravel Spodumene Ore
gregtech:ore_spodumene_0:5, Spodumene Ore
gregtech:ore_spodumene_0:6, Nether Spodumene Ore
gregtech:ore_spodumene_0:7, End Spodumene Ore
gregtech:ore_spodumene_0:8, Sand Spodumene Ore
gregtech:ore_spodumene_0:9, Sand Spodumene Ore
gregtech:ore_spodumene_0:10, Granite Spodumene Ore
gregtech:ore_spodumene_0:11, Granite Spodumene Ore
gregtech:ore_spodumene_0:12, Marble Spodumene Ore
gregtech:ore_spodumene_0:13, Basalt Spodumene Ore
gregtech:ore_brown_limonite_0:0, Brown Limonite Ore
gregtech:ore_brown_limonite_0:1, Brown Limonite Ore
gregtech:ore_brown_limonite_0:2, Brown Limonite Ore
gregtech:ore_brown_limonite_0:3, Brown Limonite Ore
gregtech:ore_brown_limonite_0:4, Gravel Brown Limonite Ore
gregtech:ore_brown_limonite_0:5, Brown Limonite Ore
gregtech:ore_brown_limonite_0:6, Nether Brown Limonite Ore
gregtech:ore_brown_limonite_0:7, End Brown Limonite Ore
gregtech:ore_brown_limonite_0:8, Sand Brown Limonite Ore
gregtech:ore_brown_limonite_0:9, Sand Brown Limonite Ore
gregtech:ore_brown_limonite_0:10, Granite Brown Limonite Ore
gregtech:ore_brown_limonite_0:11, Granite Brown Limonite Ore
gregtech:ore_brown_limonite_0:12, Marble Brown Limonite Ore
gregtech:ore_brown_limonite_0:13, Basalt Brown Limonite Ore
gregtech:ore_cassiterite_sand_0:0, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:1, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:2, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:3, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:4, Gravel Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:5, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:6, Nether Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:7, End Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:8, Sand Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:9, Sand Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:10, Granite Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:11, Granite Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:12, Marble Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:13, Basalt Cassiterite Sand Ore
gregtech:ore_topaz_0:0, Topaz Ore
gregtech:ore_topaz_0:1, Topaz Ore
gregtech:ore_topaz_0:2, Topaz Ore
gregtech:ore_topaz_0:3, Topaz Ore
gregtech:ore_topaz_0:4, Gravel Topaz Ore
gregtech:ore_topaz_0:5, Topaz Ore
gregtech:ore_topaz_0:6, Nether Topaz Ore
gregtech:ore_topaz_0:7, End Topaz Ore
gregtech:ore_topaz_0:8, Sand Topaz Ore
gregtech:ore_topaz_0:9, Sand Topaz Ore
gregtech:ore_topaz_0:10, Granite Topaz Ore
gregtech:ore_topaz_0:11, Granite Topaz Ore
gregtech:ore_topaz_0:12, Marble Topaz Ore
gregtech:ore_topaz_0:13, Basalt Topaz Ore
gregtech:ore_naquadah_enriched_0:0, Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:1, Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:2, Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:3, Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:4, Gravel Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:5, Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:6, Nether Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:7, End Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:8, Sand Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:9, Sand Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:10, Granite Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:11, Granite Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:12, Marble Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:13, Basalt Enriched Naquadah Ore
gregtech:ore_phosphor_0:0, Phosphor Ore
gregtech:ore_phosphor_0:1, Phosphor Ore
gregtech:ore_phosphor_0:2, Phosphor Ore
gregtech:ore_phosphor_0:3, Phosphor Ore
gregtech:ore_phosphor_0:4, Gravel Phosphor Ore
gregtech:ore_phosphor_0:5, Phosphor Ore
gregtech:ore_phosphor_0:6, Nether Phosphor Ore
gregtech:ore_phosphor_0:7, End Phosphor Ore
gregtech:ore_phosphor_0:8, Sand Phosphor Ore
gregtech:ore_phosphor_0:9, Sand Phosphor Ore
gregtech:ore_phosphor_0:10, Granite Phosphor Ore
gregtech:ore_phosphor_0:11, Granite Phosphor Ore
gregtech:ore_phosphor_0:12, Marble Phosphor Ore
gregtech:ore_phosphor_0:13, Basalt Phosphor Ore
gregtech:ore_sapphire_0:0, Sapphire Ore
gregtech:ore_sapphire_0:1, Sapphire Ore
gregtech:ore_sapphire_0:2, Sapphire Ore
gregtech:ore_sapphire_0:3, Sapphire Ore
gregtech:ore_sapphire_0:4, Gravel Sapphire Ore
gregtech:ore_sapphire_0:5, Sapphire Ore
gregtech:ore_sapphire_0:6, Nether Sapphire Ore
gregtech:ore_sapphire_0:7, End Sapphire Ore
gregtech:ore_sapphire_0:8, Sand Sapphire Ore
gregtech:ore_sapphire_0:9, Sand Sapphire Ore
gregtech:ore_sapphire_0:10, Granite Sapphire Ore
gregtech:ore_sapphire_0:11, Granite Sapphire Ore
gregtech:ore_sapphire_0:12, Marble Sapphire Ore
gregtech:ore_sapphire_0:13, Basalt Sapphire Ore
gregtech:ore_opal_0:0, Opal Ore
gregtech:ore_opal_0:1, Opal Ore
gregtech:ore_opal_0:2, Opal Ore
gregtech:ore_opal_0:3, Opal Ore
gregtech:ore_opal_0:4, Gravel Opal Ore
gregtech:ore_opal_0:5, Opal Ore
gregtech:ore_opal_0:6, Nether Opal Ore
gregtech:ore_opal_0:7, End Opal Ore
gregtech:ore_opal_0:8, Sand Opal Ore
gregtech:ore_opal_0:9, Sand Opal Ore
gregtech:ore_opal_0:10, Granite Opal Ore
gregtech:ore_opal_0:11, Granite Opal Ore
gregtech:ore_opal_0:12, Marble Opal Ore
gregtech:ore_opal_0:13, Basalt Opal Ore
gregtech:ore_quartzite_0:0, Quartzite Ore
gregtech:ore_quartzite_0:1, Quartzite Ore
gregtech:ore_quartzite_0:2, Quartzite Ore
gregtech:ore_quartzite_0:3, Quartzite Ore
gregtech:ore_quartzite_0:4, Gravel Quartzite Ore
gregtech:ore_quartzite_0:5, Quartzite Ore
gregtech:ore_quartzite_0:6, Nether Quartzite Ore
gregtech:ore_quartzite_0:7, End Quartzite Ore
gregtech:ore_quartzite_0:8, Sand Quartzite Ore
gregtech:ore_quartzite_0:9, Sand Quartzite Ore
gregtech:ore_quartzite_0:10, Granite Quartzite Ore
gregtech:ore_quartzite_0:11, Granite Quartzite Ore
gregtech:ore_quartzite_0:12, Marble Quartzite Ore
gregtech:ore_quartzite_0:13, Basalt Quartzite Ore
gregtech:ore_almandine_0:0, Almandine Ore
gregtech:ore_almandine_0:1, Almandine Ore
gregtech:ore_almandine_0:2, Almandine Ore
gregtech:ore_almandine_0:3, Almandine Ore
gregtech:ore_almandine_0:4, Gravel Almandine Ore
gregtech:ore_almandine_0:5, Almandine Ore
gregtech:ore_almandine_0:6, Nether Almandine Ore
gregtech:ore_almandine_0:7, End Almandine Ore
gregtech:ore_almandine_0:8, Sand Almandine Ore
gregtech:ore_almandine_0:9, Sand Almandine Ore
gregtech:ore_almandine_0:10, Granite Almandine Ore
gregtech:ore_almandine_0:11, Granite Almandine Ore
gregtech:ore_almandine_0:12, Marble Almandine Ore
gregtech:ore_almandine_0:13, Basalt Almandine Ore
gregtech:ore_tanzanite_0:0, Tanzanite Ore
gregtech:ore_tanzanite_0:1, Tanzanite Ore
gregtech:ore_tanzanite_0:2, Tanzanite Ore
gregtech:ore_tanzanite_0:3, Tanzanite Ore
gregtech:ore_tanzanite_0:4, Gravel Tanzanite Ore
gregtech:ore_tanzanite_0:5, Tanzanite Ore
gregtech:ore_tanzanite_0:6, Nether Tanzanite Ore
gregtech:ore_tanzanite_0:7, End Tanzanite Ore
gregtech:ore_tanzanite_0:8, Sand Tanzanite Ore
gregtech:ore_tanzanite_0:9, Sand Tanzanite Ore
gregtech:ore_tanzanite_0:10, Granite Tanzanite Ore
gregtech:ore_tanzanite_0:11, Granite Tanzanite Ore
gregtech:ore_tanzanite_0:12, Marble Tanzanite Ore
gregtech:ore_tanzanite_0:13, Basalt Tanzanite Ore
gregtech:ore_palladium_0:0, Palladium Ore
gregtech:ore_palladium_0:1, Palladium Ore
gregtech:ore_palladium_0:2, Palladium Ore
gregtech:ore_palladium_0:3, Palladium Ore
gregtech:ore_palladium_0:4, Gravel Palladium Ore
gregtech:ore_palladium_0:5, Palladium Ore
gregtech:ore_palladium_0:6, Nether Palladium Ore
gregtech:ore_palladium_0:7, End Palladium Ore
gregtech:ore_palladium_0:8, Sand Palladium Ore
gregtech:ore_palladium_0:9, Sand Palladium Ore
gregtech:ore_palladium_0:10, Granite Palladium Ore
gregtech:ore_palladium_0:11, Granite Palladium Ore
gregtech:ore_palladium_0:12, Marble Palladium Ore
gregtech:ore_palladium_0:13, Basalt Palladium Ore
gregtech:ore_emerald_0:0, Emerald Ore
gregtech:ore_emerald_0:1, Emerald Ore
gregtech:ore_emerald_0:2, Emerald Ore
gregtech:ore_emerald_0:3, Emerald Ore
gregtech:ore_emerald_0:4, Gravel Emerald Ore
gregtech:ore_emerald_0:5, Emerald Ore
gregtech:ore_emerald_0:6, Nether Emerald Ore
gregtech:ore_emerald_0:7, End Emerald Ore
gregtech:ore_emerald_0:8, Sand Emerald Ore
gregtech:ore_emerald_0:9, Sand Emerald Ore
gregtech:ore_emerald_0:10, Granite Emerald Ore
gregtech:ore_emerald_0:11, Granite Emerald Ore
gregtech:ore_emerald_0:12, Marble Emerald Ore
gregtech:ore_emerald_0:13, Basalt Emerald Ore
gregtech:ore_amethyst_0:0, Amethyst Ore
gregtech:ore_amethyst_0:1, Amethyst Ore
gregtech:ore_amethyst_0:2, Amethyst Ore
gregtech:ore_amethyst_0:3, Amethyst Ore
gregtech:ore_amethyst_0:4, Gravel Amethyst Ore
gregtech:ore_amethyst_0:5, Amethyst Ore
gregtech:ore_amethyst_0:6, Nether Amethyst Ore
gregtech:ore_amethyst_0:7, End Amethyst Ore
gregtech:ore_amethyst_0:8, Sand Amethyst Ore
gregtech:ore_amethyst_0:9, Sand Amethyst Ore
gregtech:ore_amethyst_0:10, Granite Amethyst Ore
gregtech:ore_amethyst_0:11, Granite Amethyst Ore
gregtech:ore_amethyst_0:12, Marble Amethyst Ore
gregtech:ore_amethyst_0:13, Basalt Amethyst Ore
gtadditions:ga_multiblock_casing:0, Coke Oven Bricks
gtadditions:ga_multiblock_casing:1, Assembly Line Casing
gtadditions:ga_transparent_casing:0, Reinforced Glass
immersiveengineering:ore:0, Copper Ore
immersiveengineering:ore:1, Bauxite Ore
immersiveengineering:ore:2, Lead Ore
immersiveengineering:ore:3, Silver Ore
immersiveengineering:ore:4, Nickel Ore
immersiveengineering:ore:5, Uranium Ore
immersiveengineering:storage:0, Block of Copper
immersiveengineering:storage:1, Block of Aluminium
immersiveengineering:storage:2, Block of Lead
immersiveengineering:storage:3, Block of Silver
immersiveengineering:storage:4, Block of Nickel
immersiveengineering:storage:5, Block of Uranium
immersiveengineering:storage:6, Block of Constantan
immersiveengineering:storage:7, Block of Electrum
immersiveengineering:storage:8, Block of Steel
immersiveengineering:storage_slab:0, Copper Slab
immersiveengineering:storage_slab:1, Aluminium Slab
immersiveengineering:storage_slab:2, Lead Slab
immersiveengineering:storage_slab:3, Silver Slab
immersiveengineering:storage_slab:4, Nickel Slab
immersiveengineering:storage_slab:5, Uranium Slab
immersiveengineering:storage_slab:6, Constantan Slab
immersiveengineering:storage_slab:7, Electrum Slab
immersiveengineering:storage_slab:8, Steel Slab
immersiveengineering:stone_decoration:0, Coke Brick
immersiveengineering:stone_decoration:1, Blast Brick
immersiveengineering:stone_decoration:2, Reinforced Blast Brick
immersiveengineering:stone_decoration:3, Block of Coal Coke
immersiveengineering:stone_decoration:4, Hempcrete
immersiveengineering:stone_decoration:5, Concrete
immersiveengineering:stone_decoration:6, Concrete Tile
immersiveengineering:stone_decoration:7, Leaded Concrete
immersiveengineering:stone_decoration:8, Insulating Glass
immersiveengineering:stone_decoration:10, Kiln Brick
immersiveengineering:stone_decoration_slab:0, Coke Brick Slab
immersiveengineering:stone_decoration_slab:1, Blast Brick Slab
immersiveengineering:stone_decoration_slab:2, Reinforced Blast Brick Slab
immersiveengineering:stone_decoration_slab:4, Hempcrete Slab
immersiveengineering:stone_decoration_slab:5, Concrete Slab
immersiveengineering:stone_decoration_slab:6, Concrete Tile Slab
immersiveengineering:stone_decoration_slab:7, Leaded Concrete Slab
immersiveengineering:stone_decoration_slab:10, Kiln Brick Slab
immersiveengineering:stone_decoration_stairs_hempcrete, Hempcrete Stairs
immersiveengineering:stone_decoration_stairs_concrete, Concrete Stairs
immersiveengineering:stone_decoration_stairs_concrete_tile, Concrete Tile Stairs
immersiveengineering:stone_decoration_stairs_concrete_leaded, Leaded Concrete Stairs
immersiveengineering:stone_device:3, Concrete Sheet
immersiveengineering:stone_device:4, Concrete Panel
immersiveengineering:stone_device:5, Concrete Chunk
immersiveengineering:treated_wood:0, Treated Wood Planks
immersiveengineering:treated_wood:1, Treated Wood Planks
immersiveengineering:treated_wood:2, Treated Wood Planks
immersiveengineering:treated_wood_slab:0, Treated Wood Slab
immersiveengineering:treated_wood_slab:1, Treated Wood Slab
immersiveengineering:treated_wood_slab:2, Treated Wood Slab
immersiveengineering:treated_wood_stairs0, Treated Wood Stairs
immersiveengineering:treated_wood_stairs1, Treated Wood Stairs
immersiveengineering:treated_wood_stairs2, Treated Wood Stairs
immersiveengineering:wooden_decoration:0, Treated Wood Fence
immersiveengineering:wooden_decoration:1, Treated Wood Scaffolding
immersiveengineering:wooden_device0:0, Wooden Storage Crate
immersiveengineering:wooden_device0:1, Wooden Barrel
immersiveengineering:wooden_device0:2, Engineer's Workbench
immersiveengineering:wooden_device0:3, Item Router
immersiveengineering:wooden_device0:4, Gunpowder Barrel
immersiveengineering:wooden_device0:5, Reinforced Storage Crate
immersiveengineering:wooden_device0:6, Turntable
immersiveengineering:wooden_device0:7, Fluid Router
immersiveengineering:wooden_device1:0, Water Wheel
immersiveengineering:wooden_device1:1, Windmill
immersiveengineering:wooden_device1:3, Wooden Post
immersiveengineering:wooden_device1:4, Wooden Wallmount
immersiveengineering:hemp, Industrial Hemp
immersiveengineering:cloth_device:0, Jump Cushion
immersiveengineering:cloth_device:1, Balloon
